row_id,transaction_id,date,time,sku,location,channel,quantity,gross_revenue,net_revenue,vat,cost,gross_profit,discount_amount,discount_pct,is_return
ROW00120436,TXN0051987,2026-04-18,20:22:22,SKU1050,Store A,Retail,1.0,1.245,1.0041,0.2409,0.3234,0.6807,0.0,0.0,False
ROW00120473,TXN0051998,2026-04-18,12:04:36,SKU1207,Store B,Retail,1.0,2.0916,1.6868,0.4048,1.0458,0.641,0.2324,0.1,False
ROW00120500,TXN0052004,2026-04-18,13:32:01,SKU1013,Store B,Retail,2.0,1.826,1.4726,0.3534,0.9296,0.543,0.498,0.2143,False
ROW00120548,TXN0052027,2026-04-18,17:00:31,SKU1513,Store B,Retail,1.0,0.747,0.6024,0.1446,0.3818,0.2206,0.0,0.0,False
ROW00120560,TXN0052035,2026-04-18,17:40:15,SKU0140,Store B,Retail,1.0,1.826,1.4726,0.3534,0.913,0.5596,0.0,0.0,False
ROW00120577,TXN0052044,2026-04-18,10:05:35,SKU0711,Store C,Retail,1.0,0.747,0.6024,0.1446,0.2905,0.3119,0.0,0.0,False
ROW00120587,TXN0052047,2026-04-18,11:23:24,SKU0001,Store C,Retail,5.0,0.83,0.6694,0.1606,0.2166,0.4528,0.415,0.3333,False
ROW00120617,TXN0052059,2026-04-18,13:11:29,SKU0861,Store C,Retail,1.0,0.498,0.4016,0.0964,0.2846,0.117,0.0,0.0,False
ROW00120654,TXN0052075,2026-04-18,14:36:24,SKU0248,Store C,Retail,1.0,1.577,1.2718,0.3052,0.679,0.5928,0.0,0.0,False
ROW00120777,TXN0052125,2026-04-18,18:35:36,SKU0519,Store C,Retail,4.0,1.328,1.0709,0.2571,0.3184,0.7526,0.0,0.0,False
ROW00120788,TXN0052131,2026-04-18,19:53:08,SKU0518,Store C,Retail,1.0,0.581,0.4685,0.1125,0.2229,0.2456,0.0,0.0,False
ROW00120794,TXN0052131,2026-04-18,19:53:08,SKU0950,Store C,Retail,1.0,0.498,0.4016,0.0964,0.1743,0.2273,0.0,0.0,False
ROW00120830,TXN0052141,2026-04-19,13:03:06,SKU1404,Store A,Retail,1.0,0.996,0.8032,0.1928,0.381,0.4222,0.0,0.0,False
ROW00120838,TXN0052141,2026-04-19,13:03:06,SKU1787,Store A,Retail,1.0,2.905,2.3428,0.5622,1.3695,0.9733,0.0,0.0,False
ROW00120839,TXN0052142,2026-04-19,13:19:51,SKU1260,Store A,Retail,1.0,0.9711,0.7831,0.188,0.5644,0.2187,0.1079,0.1,False
ROW00120895,TXN0052160,2026-04-19,15:48:33,SKU1607,Store A,Retail,1.0,1.411,1.1379,0.2731,0.664,0.4739,0.0,0.0,False
ROW00120936,TXN0052178,2026-04-19,18:17:40,SKU1614,Store A,Retail,1.0,1.411,1.1379,0.2731,0.664,0.4739,0.0,0.0,False
ROW00120954,TXN0052186,2026-04-19,10:57:42,SKU0728,Store B,Retail,1.0,2.1663,1.747,0.4193,0.8922,0.8547,0.2407,0.1,False
ROW00120992,TXN0052204,2026-04-19,15:55:16,SKU0655,Store B,Retail,2.0,3.32,2.6774,0.6426,0.8649,1.8126,0.0,0.0,False
ROW00121043,TXN0052233,2026-04-19,11:54:34,SKU1305,Store C,Retail,1.0,2.075,1.6734,0.4016,0.6225,1.0509,0.0,0.0,False
ROW00121095,TXN0052256,2026-04-19,14:03:56,SKU0583,Store C,Retail,6.0,0.498,0.4016,0.0964,0.1504,0.2512,0.498,0.5,False
ROW00121104,TXN0052260,2026-04-19,14:22:43,SKU1370,Store C,Retail,1.0,0.83,0.6694,0.1606,0.4067,0.2627,0.0,0.0,False
ROW00121119,TXN0052267,2026-04-19,14:57:15,SKU0147,Store C,Retail,2.0,1.826,1.4726,0.3534,0.6806,0.792,0.0,0.0,False
ROW00121168,TXN0052286,2026-04-19,17:16:15,SKU0841,Store C,Retail,1.0,0.2324,0.1874,0.045,0.1909,-0.0035,0.0581,0.2,False
ROW00121190,TXN0052301,2026-04-20,16:18:31,SKU0664,Store A,Retail,1.0,3.32,2.6774,0.6426,1.9123,0.7651,0.913,0.2157,False
ROW00121193,TXN0052301,2026-04-20,16:18:31,SKU0805,Store A,Retail,1.0,1.1952,0.9639,0.2313,0.2739,0.69,0.1328,0.1,False
ROW00121214,TXN0052309,2026-04-20,17:53:38,SKU1200,Store A,Retail,1.0,1.162,0.9371,0.2249,0.5395,0.3976,0.0,0.0,False
ROW00121315,TXN0052346,2026-04-20,17:41:18,SKU0692,Store B,Retail,1.0,0.498,0.4016,0.0964,0.21,0.1916,0.0,0.0,False
ROW00121322,TXN0052349,2026-04-20,19:15:09,SKU0655,Store B,Retail,1.0,1.66,1.3387,0.3213,0.4324,0.9063,0.0,0.0,False
ROW00121355,TXN0052353,2026-04-20,11:30:02,SKU1513,Store C,Retail,2.0,1.494,1.2048,0.2892,0.7636,0.4412,0.0,0.0,False
ROW00121373,TXN0052364,2026-04-20,15:05:40,SKU0708,Store C,Retail,1.0,0.996,0.8032,0.1928,0.366,0.4372,0.0,0.0,False
ROW00121404,TXN0052376,2026-04-20,18:58:32,SKU0583,Store C,Retail,3.0,0.249,0.2008,0.0482,0.0752,0.1256,0.249,0.5,False
ROW00121411,TXN0052381,2026-04-20,16:09:14,SKU1030,Warehouse,Wholesale,13.0,8.6984,7.0148,1.6836,5.7187,1.2961,3.1706,0.2671,False
ROW00121434,TXN0052396,2026-04-21,19:35:46,SKU0582,Store A,Retail,1.0,0.415,0.3347,0.0803,0.0913,0.2434,0.0,0.0,False
ROW00121479,TXN0052421,2026-04-21,18:18:48,SKU1790,Store B,Retail,1.0,2.324,1.8742,0.4498,1.3695,0.5047,0.581,0.2,False
ROW00121490,TXN0052429,2026-04-21,19:06:19,SKU0144,Store B,Retail,1.0,0.3735,0.3012,0.0723,0.1231,0.1781,0.0,0.0,False
ROW00121513,TXN0052441,2026-04-21,16:42:43,SKU0710,Store C,Retail,1.0,0.913,0.7363,0.1767,0.3154,0.4209,0.0,0.0,False
ROW00121526,TXN0052447,2026-04-21,16:32:28,SKU1501,Warehouse,Wholesale,48.0,35.0758,28.2869,6.7889,23.5056,4.7813,24.6842,0.4131,False
ROW00121553,TXN0052457,2026-04-22,13:31:59,SKU1536,Store A,Retail,2.0,1.7928,1.4458,0.347,0.8466,0.5992,0.1992,0.1,False
ROW00121579,TXN0052468,2026-04-22,16:28:13,SKU1618,Store A,Retail,1.0,0.996,0.8032,0.1928,0.498,0.3052,0.0,0.0,False
ROW00121606,TXN0052478,2026-04-22,19:58:01,SKU1216,Store A,Retail,1.0,1.0458,0.8434,0.2024,0.3619,0.4815,0.1162,0.1,False
ROW00121649,TXN0052497,2026-04-22,14:38:19,SKU1744,Store B,Retail,1.0,0.083,0.083,0.0,0.083,0.0,0.0,0.0,False
ROW00121651,TXN0052498,2026-04-22,14:39:13,SKU0867,Store B,Retail,6.0,0.249,0.2008,0.0482,0.1086,0.0922,0.249,0.5,False
ROW00121700,TXN0052517,2026-04-22,18:02:36,SKU0863,Store B,Retail,1.0,0.6225,0.502,0.1205,0.4316,0.0704,0.6225,0.5,False
ROW00121705,TXN0052520,2026-04-22,18:35:51,SKU0709,Store B,Retail,1.0,0.83,0.6694,0.1606,0.2,0.4694,0.0,0.0,False
ROW00121741,TXN0052533,2026-04-22,12:28:51,SKU1629,Store C,Retail,1.0,0.083,0.083,0.0,0.083,0.0,0.0,0.0,False
ROW00121783,TXN0052559,2026-04-23,14:47:22,SKU0982,Store A,Retail,1.0,1.328,1.0709,0.2571,0.5063,0.5646,0.0,0.0,False
ROW00121808,TXN0052570,2026-04-23,10:27:04,SKU0635,Store B,Retail,1.0,1.7928,1.4458,0.347,0.7138,0.732,0.1992,0.1,False
ROW00121858,TXN0052592,2026-04-23,16:50:31,SKU0583,Store B,Retail,5.0,0.415,0.3347,0.0803,0.1253,0.2093,0.415,0.5,False
ROW00121881,TXN0052604,2026-04-23,19:22:46,SKU0438,Store B,Retail,1.0,0.083,0.0669,0.0161,0.0264,0.0405,0.166,0.6667,False
ROW00121928,TXN0052626,2026-04-23,15:51:35,SKU0800,Store C,Retail,3.0,9.462,7.6306,1.8314,3.6105,4.0201,0.0,0.0,False
ROW00121941,TXN0052635,2026-04-23,18:50:41,SKU1555,Store C,Retail,1.0,1.66,1.3387,0.3213,0.8466,0.4921,0.0,0.0,False
ROW00121948,TXN0052639,2026-04-24,14:28:39,SKU1629,Store A,Retail,2.0,0.166,0.166,0.0,0.166,0.0,0.0,0.0,False
ROW00121967,TXN0052647,2026-04-24,17:23:47,SKU1563,Store A,Retail,1.0,0.913,0.7363,0.1767,0.4067,0.3296,0.0,0.0,False
ROW00122054,TXN0052688,2026-04-24,14:56:24,SKU0702,Store B,Retail,1.0,1.162,0.9371,0.2249,0.3503,0.5868,0.0,0.0,False
ROW00122091,TXN0052705,2026-04-24,17:33:51,SKU0652,Store B,Retail,1.0,1.245,1.0041,0.2409,0.4084,0.5957,0.0,0.0,False
ROW00122117,TXN0052716,2026-04-24,19:26:43,SKU1610,Store B,Retail,1.0,1.411,1.1379,0.2731,0.664,0.4739,0.0,0.0,False
ROW00122131,TXN0052718,2026-04-24,19:38:11,SKU1618,Store B,Retail,2.0,1.992,1.6065,0.3855,0.996,0.6105,0.0,0.0,False
ROW00122164,TXN0052728,2026-04-24,13:01:00,SKU1274,Store C,Retail,1.0,1.66,1.3387,0.3213,0.8217,0.517,0.0,0.0,False
ROW00122214,TXN0052748,2026-04-24,17:09:03,SKU0841,Store C,Retail,1.0,0.2905,0.2343,0.0562,0.1909,0.0434,0.0,0.0,False
ROW00122217,TXN0052748,2026-04-24,17:09:03,SKU1398,Store C,Retail,1.0,0.249,0.2008,0.0482,0.0743,0.1265,0.0,0.0,False
ROW00122236,TXN0052756,2026-04-25,12:37:51,SKU0841,Store A,Retail,1.0,0.2905,0.2343,0.0562,0.1909,0.0434,0.0,0.0,False
ROW00122286,TXN0052777,2026-04-25,16:34:25,SKU1715,Store A,Retail,1.0,1.328,1.0709,0.2571,0.5063,0.5646,0.0,0.0,False
ROW00122295,TXN0052781,2026-04-25,17:20:50,SKU0095,Store A,Retail,1.0,0.913,0.7363,0.1767,0.3735,0.3628,0.0,0.0,False
ROW00122342,TXN0052801,2026-04-25,20:42:46,SKU0867,Store A,Retail,4.0,0.166,0.1339,0.0321,0.071,0.0628,0.166,0.5,False
ROW00122363,TXN0052813,2026-04-25,13:08:22,SKU1513,Store B,Retail,1.0,0.747,0.6024,0.1446,0.3818,0.2206,0.0,0.0,False
ROW00122380,TXN0052822,2026-04-25,14:24:43,SKU0728,Store B,Retail,1.0,1.9256,1.5529,0.3727,0.8922,0.6607,0.4814,0.2,False
ROW00122404,TXN0052833,2026-04-25,15:31:02,SKU0519,Store B,Retail,1.0,0.332,0.2678,0.0642,0.0796,0.1882,0.0,0.0,False
ROW00122428,TXN0052843,2026-04-25,16:14:03,SKU0248,Store B,Retail,1.0,1.577,1.2718,0.3052,0.679,0.5928,0.0,0.0,False
ROW00122432,TXN0052844,2026-04-25,16:14:36,SKU1509,Store B,Retail,1.0,0.747,0.6024,0.1446,0.3818,0.2206,0.0,0.0,False
ROW00122514,TXN0052885,2026-04-25,11:59:10,SKU0655,Store C,Retail,1.0,1.66,1.3387,0.3213,0.4324,0.9063,0.0,0.0,False
ROW00122534,TXN0052898,2026-04-25,13:28:39,SKU1554,Store C,Retail,1.0,2.905,2.3428,0.5622,1.4027,0.9401,0.0,0.0,False
ROW00122573,TXN0052913,2026-04-25,15:19:07,SKU1274,Store C,Retail,1.0,1.66,1.3387,0.3213,0.8217,0.517,0.0,0.0,False
ROW00122654,TXN0052946,2026-04-25,17:26:27,SKU1074,Store C,Retail,1.0,1.328,1.0709,0.2571,0.7968,0.2741,0.332,0.2,False
ROW00122655,TXN0052947,2026-04-25,17:29:04,SKU0668,Store C,Retail,1.0,3.32,2.6774,0.6426,1.9123,0.7651,0.913,0.2157,False
ROW00122663,TXN0052951,2026-04-25,17:53:11,SKU0798,Store C,Retail,1.0,3.154,2.5435,0.6105,1.2865,1.257,0.0,0.0,False
ROW00122708,TXN0052971,2026-04-26,14:27:43,SKU0441,Store A,Retail,1.0,0.083,0.0669,0.0161,0.0243,0.0426,0.166,0.6667,False
ROW00122723,TXN0052980,2026-04-26,15:24:22,SKU0519,Store A,Retail,1.0,0.332,0.2678,0.0642,0.0796,0.1882,0.0,0.0,False
ROW00122759,TXN0052996,2026-04-26,18:09:23,SKU1030,Store A,Retail,1.0,0.664,0.5355,0.1285,0.4399,0.0956,0.249,0.2727,False
ROW00122779,TXN0053005,2026-04-26,18:55:36,SKU1768,Store A,Retail,1.0,2.158,1.7403,0.4177,0.7945,0.9459,0.0,0.0,False
ROW00122781,TXN0053007,2026-04-26,10:51:43,SKU1513,Store B,Retail,1.0,0.747,0.6024,0.1446,0.3818,0.2206,0.0,0.0,False
ROW00122813,TXN0053027,2026-04-26,15:04:07,SKU0438,Store B,Retail,1.0,0.083,0.0669,0.0161,0.0264,0.0405,0.166,0.6667,False
ROW00122874,TXN0053062,2026-04-26,12:28:42,SKU0564,Store C,Retail,1.0,1.66,1.3387,0.3213,0.4897,0.849,0.0,0.0,False
ROW00122879,TXN0053064,2026-04-26,12:32:49,SKU0652,Store C,Retail,1.0,1.245,1.0041,0.2409,0.4084,0.5957,0.0,0.0,False
ROW00122936,TXN0053088,2026-04-26,16:31:44,SKU0007,Store C,Retail,1.0,0.581,0.4685,0.1125,0.2094,0.2591,0.0,0.0,False
ROW00122953,TXN0053097,2026-04-27,11:04:03,SKU0583,Store A,Retail,2.0,0.166,0.1339,0.0321,0.0501,0.0837,0.166,0.5,False
ROW00122977,TXN0053109,2026-04-27,15:45:15,SKU1511,Store A,Retail,2.0,1.494,1.2048,0.2892,0.7636,0.4412,0.0,0.0,False
ROW00122989,TXN0053114,2026-04-27,16:26:19,SKU0664,Store A,Retail,1.0,3.32,2.6774,0.6426,1.9123,0.7651,0.913,0.2157,False
ROW00123032,TXN0053135,2026-04-27,13:17:18,SKU0549,Store B,Retail,4.0,1.66,1.3386,0.3214,2.2908,-0.9522,5.644,0.7727,False
ROW00123072,TXN0053155,2026-04-27,19:36:33,SKU0087,Store B,Retail,1.0,0.913,0.7363,0.1767,0.3735,0.3628,0.0,0.0,False
ROW00123074,TXN0053157,2026-04-27,09:48:37,SKU0861,Store C,Retail,1.0,0.3984,0.3213,0.0771,0.2846,0.0367,0.0996,0.2,False
ROW00123080,TXN0053159,2026-04-27,10:22:38,SKU1432,Store C,Retail,1.0,1.577,1.2718,0.3052,0.7553,0.5165,0.0,0.0,False
ROW00123123,TXN0053176,2026-04-27,15:39:21,SKU0939,Store C,Retail,1.0,14.857,11.9815,2.8755,11.5702,0.4113,7.5115,0.3358,False
ROW00123212,TXN0053216,2026-04-28,19:01:43,SKU0441,Store A,Retail,1.0,0.083,0.0669,0.0161,0.0243,0.0426,0.166,0.6667,False
ROW00123215,TXN0053217,2026-04-28,19:02:21,SKU0883,Store A,Retail,1.0,0.166,0.1339,0.0321,0.0706,0.0633,0.0,0.0,False
ROW00123253,TXN0053238,2026-04-28,14:44:59,SKU1077,Store B,Retail,1.0,1.66,1.3387,0.3213,0.4755,0.8632,0.0,0.0,False
ROW00123284,TXN0053258,2026-04-28,18:15:21,SKU0982,Store B,Retail,1.0,1.328,1.0709,0.2571,0.5063,0.5646,0.0,0.0,False
ROW00123337,TXN0053280,2026-04-28,14:40:34,SKU0981,Store C,Retail,2.0,1.328,1.0709,0.2571,0.581,0.4899,0.0,0.0,False
ROW00123362,TXN0053291,2026-04-28,18:58:29,SKU1787,Store C,Retail,1.0,2.905,2.3428,0.5622,1.3695,0.9733,0.0,0.0,False
ROW00123369,TXN0053292,2026-04-28,08:44:00,SKU1730,Warehouse,Wholesale,12.0,34.0871,27.4896,6.5975,12.8484,14.6412,5.7529,0.1444,False
ROW00123415,TXN0053312,2026-04-29,14:57:35,SKU0899,Store A,Retail,1.0,0.498,0.4016,0.0964,0.1577,0.2439,0.0,0.0,False
ROW00123419,TXN0053315,2026-04-29,15:56:00,SKU0583,Store A,Retail,2.0,0.166,0.1339,0.0321,0.0501,0.0837,0.166,0.5,False
ROW00123440,TXN0053326,2026-04-29,17:40:13,SKU0519,Store A,Retail,2.0,0.664,0.5355,0.1285,0.1592,0.3763,0.0,0.0,False
ROW00123476,TXN0053345,2026-04-29,12:47:25,SKU1274,Store B,Retail,1.0,1.494,1.2048,0.2892,0.8217,0.3831,0.166,0.1,False
ROW00123525,TXN0053372,2026-04-29,17:51:58,SKU0146,Store B,Retail,1.0,0.913,0.7363,0.1767,0.3403,0.396,0.0,0.0,False
ROW00123537,TXN0053381,2026-04-29,18:21:55,SKU1723,Store B,Retail,1.0,2.988,2.4097,0.5783,1.5687,0.841,0.332,0.1,False
ROW00123599,TXN0053416,2026-04-29,18:24:52,SKU0147,Store C,Retail,1.0,0.913,0.7363,0.1767,0.3403,0.396,0.0,0.0,False
ROW00123606,TXN0053419,2026-04-29,19:17:37,SKU1013,Store C,Retail,1.0,0.913,0.7363,0.1767,0.4648,0.2715,0.249,0.2143,False
ROW00123632,TXN0053427,2026-04-30,14:33:06,SKU0153,Store A,Retail,1.0,0.3735,0.3012,0.0723,0.1231,0.1781,0.0,0.0,False
ROW00123640,TXN0053433,2026-04-30,15:48:12,SKU1629,Store A,Retail,2.0,0.166,0.166,0.0,0.166,0.0,0.0,0.0,False
ROW00123698,TXN0053456,2026-04-30,11:13:56,SKU0709,Store B,Retail,1.0,0.83,0.6694,0.1606,0.2,0.4694,0.0,0.0,False
ROW00123746,TXN0053477,2026-04-30,18:11:12,SKU0569,Store B,Retail,3.0,0.8715,0.7028,0.1687,0.0251,0.6777,3.1125,0.7812,False
ROW00123764,TXN0053486,2026-04-30,11:31:35,SKU1074,Store C,Retail,1.0,0.996,0.8032,0.1928,0.7968,0.0064,0.664,0.4,False
ROW00123812,TXN0053509,2026-05-01,12:01:16,SKU1629,Store A,Retail,2.0,0.166,0.166,0.0,0.166,0.0,0.0,0.0,False
ROW00123873,TXN0053532,2026-05-01,15:34:13,SKU0086,Store A,Retail,1.0,0.913,0.7363,0.1767,0.3735,0.3628,0.0,0.0,False
ROW00123882,TXN0053532,2026-05-01,15:34:13,SKU1558,Store A,Retail,1.0,0.747,0.6024,0.1446,0.3818,0.2206,0.0,0.0,False
ROW00123888,TXN0053535,2026-05-01,16:08:29,SKU0899,Store A,Retail,1.0,0.498,0.4016,0.0964,0.1577,0.2439,0.0,0.0,False
ROW00123955,TXN0053566,2026-05-01,11:10:49,SKU0583,Store B,Retail,1.0,0.083,0.0669,0.0161,0.0251,0.0418,0.083,0.5,False
ROW00123959,TXN0053570,2026-05-01,12:11:57,SKU1485,Store B,Retail,5.0,1.245,1.0041,0.2409,0.6391,0.365,0.415,0.25,False
ROW00123989,TXN0053583,2026-05-01,14:22:07,SKU1077,Store B,Retail,1.0,1.66,1.3387,0.3213,0.4755,0.8632,0.0,0.0,False
ROW00124067,TXN0053616,2026-05-01,18:44:36,SKU0323,Store B,Retail,1.0,1.411,1.1379,0.2731,0.7178,0.4201,0.0,0.0,False
ROW00124089,TXN0053622,2026-05-01,10:53:28,SKU1237,Store C,Retail,1.0,1.1205,0.9036,0.2169,0.4897,0.4139,0.1245,0.1,False
ROW00124111,TXN0053626,2026-05-01,11:54:18,SKU1328,Store C,Retail,2.0,2.822,2.2758,0.5462,1.245,1.0308,0.0,0.0,False
ROW00124113,TXN0053627,2026-05-01,11:55:30,SKU1606,Store C,Retail,1.0,1.411,1.1379,0.2731,0.664,0.4739,0.0,0.0,False
ROW00124166,TXN0053655,2026-05-01,16:36:47,SKU0655,Store C,Retail,1.0,1.66,1.3387,0.3213,0.4324,0.9063,0.0,0.0,False
ROW00124210,TXN0053680,2026-05-01,18:25:23,SKU0123,Store C,Retail,1.0,1.162,0.9371,0.2249,0.3652,0.5719,0.0,0.0,False
ROW00124223,TXN0053689,2026-05-01,15:40:42,SKU1030,Warehouse,Wholesale,20.0,13.28,10.7097,2.5703,8.798,1.9117,4.98,0.2727,False
ROW00124235,TXN0053694,2026-05-02,12:09:22,SKU1026,Store A,Retail,1.0,0.747,0.6024,0.1446,0.332,0.2704,0.0,0.0,False
ROW00124267,TXN0053706,2026-05-02,13:46:48,SKU0655,Store A,Retail,1.0,1.66,1.3387,0.3213,0.4324,0.9063,0.0,0.0,False
ROW00124338,TXN0053739,2026-05-02,18:41:27,SKU1328,Store A,Retail,1.0,1.411,1.1379,0.2731,0.6225,0.5154,0.0,0.0,False
ROW00124344,TXN0053741,2026-05-02,18:55:29,SKU1051,Store A,Retail,2.0,2.656,2.1419,0.5141,0.8798,1.2621,0.0,0.0,False
ROW00124406,TXN0053772,2026-05-02,16:52:53,SKU1332,Store B,Retail,1.0,1.162,0.9371,0.2249,0.5727,0.3644,0.0,0.0,False
ROW00124421,TXN0053780,2026-05-02,17:35:12,SKU0153,Store B,Retail,1.0,0.3735,0.3012,0.0723,0.1231,0.1781,0.0,0.0,False
ROW00124423,TXN0053781,2026-05-02,17:56:00,SKU0681,Store B,Retail,1.0,1.162,0.9371,0.2249,0.3826,0.5544,0.0,0.0,False
ROW00124438,TXN0053791,2026-05-02,10:34:11,SKU0519,Store C,Retail,1.0,0.332,0.2678,0.0642,0.0796,0.1882,0.0,0.0,False
ROW00124473,TXN0053802,2026-05-02,11:58:49,SKU1768,Store C,Retail,1.0,2.158,1.7403,0.4177,0.7945,0.9459,0.0,0.0,False
ROW00124541,TXN0053832,2026-05-02,15:10:11,SKU0519,Store C,Retail,3.0,0.996,0.8032,0.1928,0.2388,0.5644,0.0,0.0,False
ROW00124542,TXN0053832,2026-05-02,15:10:11,SKU0633,Store C,Retail,3.0,5.976,4.8194,1.1566,2.3904,2.429,0.0,0.0,False
ROW00124586,TXN0053847,2026-05-02,16:29:30,SKU0228,Store C,Retail,1.0,0.249,0.2008,0.0482,0.0602,0.1406,0.0,0.0,False
ROW00124598,TXN0053855,2026-05-02,17:11:48,SKU1701,Store C,Retail,2.0,2.158,1.7403,0.4177,0.9794,0.7609,0.0,0.0,False
ROW00124611,TXN0053859,2026-05-02,17:38:33,SKU1741,Store C,Retail,1.0,0.083,0.083,0.0,0.083,0.0,0.0,0.0,False
ROW00124658,TXN0053874,2026-05-02,18:52:40,SKU1597,Store C,Retail,1.0,2.656,2.1419,0.5141,1.3695,0.7724,0.0,0.0,False
ROW00124673,TXN0053880,2026-05-03,10:57:55,SKU0655,Store A,Retail,1.0,1.66,1.3387,0.3213,0.4324,0.9063,0.0,0.0,False
ROW00124679,TXN0053882,2026-05-03,11:34:10,SKU1051,Store A,Retail,1.0,1.328,1.0709,0.2571,0.4399,0.631,0.0,0.0,False
ROW00124687,TXN0053883,2026-05-03,13:18:26,SKU1713,Store A,Retail,1.0,1.1952,0.9639,0.2313,0.5146,0.4493,0.1328,0.1,False
ROW00124780,TXN0053923,2026-05-03,13:12:48,SKU1787,Store B,Retail,2.0,5.81,4.6855,1.1245,2.739,1.9465,0.0,0.0,False
ROW00124782,TXN0053925,2026-05-03,13:14:12,SKU1077,Store B,Retail,1.0,1.66,1.3387,0.3213,0.4755,0.8632,0.0,0.0,False
ROW00124798,TXN0053929,2026-05-03,14:36:18,SKU1472,Store B,Retail,1.0,1.1205,0.9036,0.2169,0.4897,0.4139,0.1245,0.1,False
ROW00124916,TXN0053982,2026-05-03,13:10:11,SKU0441,Store C,Retail,1.0,0.083,0.0669,0.0161,0.0243,0.0426,0.166,0.6667,False
ROW00124934,TXN0053986,2026-05-03,13:34:30,SKU0668,Store C,Retail,1.0,3.32,2.6774,0.6426,1.9123,0.7651,0.913,0.2157,False
ROW00124953,TXN0053993,2026-05-03,14:12:49,SKU1077,Store C,Retail,1.0,1.66,1.3387,0.3213,0.4755,0.8632,0.0,0.0,False
ROW00124956,TXN0053995,2026-05-03,14:16:39,SKU0831,Store C,Retail,1.0,0.498,0.4016,0.0964,0.1701,0.2315,0.0,0.0,False
ROW00125024,TXN0054024,2026-05-04,15:44:06,SKU0247,Store A,Retail,1.0,1.4193,1.1446,0.2747,0.7719,0.3727,0.1577,0.1,False
ROW00125027,TXN0054024,2026-05-04,15:44:06,SKU0986,Store A,Retail,1.0,1.3446,1.0844,0.2602,0.6059,0.4785,0.1494,0.1,False
ROW00125060,TXN0054032,2026-05-04,20:25:19,SKU0582,Store A,Retail,1.0,0.3735,0.3012,0.0723,0.0913,0.2099,0.0415,0.1,False
ROW00125090,TXN0054046,2026-05-04,15:47:17,SKU0652,Store B,Retail,1.0,1.1205,0.9036,0.2169,0.4084,0.4953,0.1245,0.1,False
ROW00125094,TXN0054048,2026-05-04,16:21:11,SKU0189,Store B,Retail,2.0,0.166,0.1339,0.0321,0.0528,0.0811,0.332,0.6667,False
ROW00125134,TXN0054066,2026-05-04,12:05:49,SKU0708,Store C,Retail,1.0,0.996,0.8032,0.1928,0.366,0.4372,0.0,0.0,False
ROW00125137,TXN0054066,2026-05-04,12:05:49,SKU1328,Store C,Retail,1.0,1.411,1.1379,0.2731,0.6225,0.5154,0.0,0.0,False
ROW00125231,TXN0054115,2026-05-05,19:11:34,SKU1398,Store A,Retail,1.0,0.2241,0.1807,0.0434,0.0743,0.1064,0.0249,0.1,False
ROW00125251,TXN0054124,2026-05-05,19:51:59,SKU0883,Store A,Retail,3.0,0.498,0.4016,0.0964,0.2116,0.19,0.0,0.0,False
ROW00125254,TXN0054126,2026-05-05,20:01:11,SKU0702,Store A,Retail,2.0,2.0916,1.6868,0.4048,0.7005,0.9863,0.2324,0.1,False
ROW00125310,TXN0054148,2026-05-05,16:10:15,SKU1384,Store B,Retail,1.0,0.996,0.8032,0.1928,0.4897,0.3135,0.0,0.0,False
ROW00125332,TXN0054159,2026-05-05,19:53:55,SKU1744,Store B,Retail,1.0,0.083,0.083,0.0,0.083,0.0,0.0,0.0,False
ROW00125336,TXN0054163,2026-05-05,12:18:33,SKU0841,Store C,Retail,1.0,0.2905,0.2343,0.0562,0.1909,0.0434,0.0,0.0,False
ROW00125342,TXN0054165,2026-05-05,13:41:11,SKU0841,Store C,Retail,1.0,0.2573,0.2075,0.0498,0.1909,0.0166,0.0332,0.1143,False
ROW00125390,TXN0054186,2026-05-05,15:29:43,SKU1744,Warehouse,Wholesale,12.0,0.996,0.996,0.0,0.996,0.0,0.0,0.0,False
ROW00125393,TXN0054187,2026-05-06,11:32:09,SKU0585,Store A,Retail,1.0,1.494,1.2048,0.2892,0.7885,0.4163,0.166,0.1,False
ROW00125447,TXN0054216,2026-05-06,20:33:40,SKU0438,Store A,Retail,2.0,0.166,0.1339,0.0321,0.0528,0.0811,0.332,0.6667,False
ROW00125478,TXN0054229,2026-05-06,12:33:04,SKU1322,Store B,Retail,1.0,1.411,1.1379,0.2731,0.6225,0.5154,0.0,0.0,False
ROW00125504,TXN0054244,2026-05-06,15:03:25,SKU1026,Store B,Retail,1.0,0.747,0.6024,0.1446,0.332,0.2704,0.0,0.0,False
ROW00125551,TXN0054265,2026-05-06,18:42:06,SKU1424,Store B,Retail,1.0,0.249,0.2008,0.0482,0.0743,0.1265,0.0,0.0,False
ROW00125627,TXN0054305,2026-05-06,16:44:38,SKU0821,Store C,Retail,1.0,0.166,0.1339,0.0321,0.0636,0.0703,0.0,0.0,False
ROW00125642,TXN0054313,2026-05-06,18:41:14,SKU0108,Store C,Retail,1.0,0.913,0.7363,0.1767,0.3735,0.3628,0.0,0.0,False
ROW00125646,TXN0054316,2026-05-06,19:01:00,SKU1049,Store C,Retail,1.0,1.245,1.0041,0.2409,0.3583,0.6457,0.0,0.0,False
ROW00125661,TXN0054324,2026-05-07,10:28:02,SKU0086,Store A,Retail,1.0,0.8217,0.6627,0.159,0.3735,0.2892,0.0913,0.1,False
