period,sku,location,retail_price,retail_price_net,avg_qty,min_qty,max_qty,current_qty,current_retail_value,current_cost_value,unit_cost,purchase_price,product_name,unit,unit_description,stock_group,supplier
2026-03-01,SKU1206,Store B,2.075,1.6734,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Product 1206,TK,TK(180)G,CANDYLAND,Supplier 39
2026-03-01,SKU1215,Store A,0.913,0.7363,0.0,0.0,0.0,11.0,10.043,4.6563,0.0,0.0,Product 1215,TK,TK(18)G,CANDYLAND,Supplier 43
2026-03-01,SKU1215,Store B,0.913,0.7363,0.0,0.0,0.0,13.0,11.869,5.5029,0.0,0.0,Product 1215,TK,TK(18)G,CANDYLAND,Supplier 43
2026-03-01,SKU1224,Store A,1.992,1.6065,0.064,0.0,1.0,0.0,0.0,0.0,0.7936,0.7936,Product 1224,TK,TK(120)G,CANDYLAND,Supplier 17
2026-03-01,SKU1226,Store C,1.494,1.2048,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Product 1226,TK,TK(120)G,CANDYLAND,Supplier 24
2026-03-01,SKU1226,Warehouse,1.494,1.2048,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Product 1226,TK,TK(120)G,CANDYLAND,Supplier 24
2026-03-01,SKU1231,Warehouse,0.166,0.1339,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Product 1231,TK,TK(7)G,CANDYLAND,Supplier 19
2026-03-01,SKU1236,Store C,1.245,1.0041,24.935,5.0,29.0,6.0,7.47,2.9382,0.4897,0.4897,Product 1236,TK,TK(5)G,CANDYLAND,Supplier 04
2026-03-01,SKU1242,Store B,0.747,0.6024,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Product 1242,TK,TK(100)G,CANDYLAND,Supplier 30
2026-03-01,SKU1243,Store B,0.747,0.6024,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Product 1243,TK,TK(100)G,CANDYLAND,Supplier 30
2026-03-01,SKU1251,Warehouse,2.075,1.6734,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Product 1251,TK,TK(150)G,CANDYLAND,Supplier 24
2026-03-01,SKU1253,Store C,1.494,1.2048,4.387,0.0,6.0,3.0,4.482,1.7928,0.5976,0.5976,Product 1253,TK,TK(125)G,CANDYLAND,Supplier 24
2026-03-01,SKU1257,Warehouse,2.905,2.3428,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Product 1257,TK,TK(85)G,CANDYLAND,Supplier 24
2026-03-01,SKU1261,Store C,1.162,0.9371,8.516,5.0,10.0,0.0,0.0,0.0,0.5644,0.5644,Product 1261,TK,TK(210)ML,CANDYLAND,Supplier 24
2026-03-01,SKU1262,Store A,2.324,1.8742,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Product 1262,TK,TK(200)G,CANDYLAND,Supplier 24
2026-03-01,SKU1270,Store B,1.494,1.2048,7.225,4.0,11.0,7.0,10.458,4.2994,0.6143,0.6143,Product 1270,TK,TK(125)G,CANDYLAND,Supplier 24
2026-03-01,SKU1272,Warehouse,5.81,4.6855,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Product 1272,TK,TK(300)G,CANDYLAND,Supplier 24
2026-03-01,SKU1273,Warehouse,1.245,1.0041,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Product 1273,TK,TK(75)G,CANDYLAND,Supplier 24
2026-03-01,SKU1281,Store A,1.494,1.2048,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Product 1281,TK,TK(150)G,CANDYLAND,Supplier 24
2026-03-01,SKU1285,Store B,0.996,0.8032,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Product 1285,TK,TK(100)G,CANDYLAND,Supplier 24
2026-03-01,SKU1302,Warehouse,2.075,1.6734,6.322,0.0,42.0,0.0,0.0,0.0,0.6226,0.6226,Product 1302,TK,TK(100)G,CANDYLAND,Supplier 12
2026-03-01,SKU1305,Store B,2.075,1.6734,10.483,9.0,13.0,8.0,16.6,4.98,0.6226,0.6226,Product 1305,TK,TK(100)G,CANDYLAND,Multiple suppliers
2026-03-01,SKU1306,Store C,4.15,3.3468,10.064,0.0,12.0,2.0,8.3,3.818,1.9091,1.9091,Product 1306,TK,TK(250)G,CANDYLAND,Supplier 12
2026-03-01,SKU1309,Store B,1.494,1.2048,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Product 1309,TK,TK(180)G,CANDYLAND,Supplier 24
2026-03-01,SKU1309,Warehouse,1.494,1.2048,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Product 1309,TK,TK(180)G,CANDYLAND,Supplier 24
2026-03-01,SKU1317,Warehouse,1.494,1.2048,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Product 1317,TK,TK(120)G,CANDYLAND,Supplier 24
2026-03-01,SKU1321,Store B,1.411,1.1379,35.612,14.0,54.0,0.0,0.0,0.0,0.6225,0.6225,Product 1321,TK,TK(150)ML,CANDYLAND,Supplier 03
2026-03-01,SKU1321,Warehouse,1.411,1.1379,48.387,20.0,80.0,0.0,0.0,0.0,0.6225,0.6225,Product 1321,TK,TK(150)ML,CANDYLAND,Supplier 03
2026-03-01,SKU1339,Store C,0.747,0.6024,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Product 1339,TK,TK(240)ML,CANDYLAND,Supplier 03
2026-03-01,SKU1352,Store B,2.905,2.3428,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Product 1352,TK,TK(400)G,CANDYLAND,Supplier 24
2026-03-01,SKU1357,Warehouse,2.241,1.8072,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Product 1357,TK,TK(200)G,CANDYLAND,Supplier 24
2026-03-01,SKU1361,Store C,2.075,1.6734,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Product 1361,TK,TK(148)G,CANDYLAND,Supplier 24
2026-03-01,SKU1364,Warehouse,2.075,1.6734,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Product 1364,TK,TK(75)G,CANDYLAND,Supplier 24
2026-03-01,SKU1366,Store A,1.245,1.0041,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Product 1366,TK,TK(240)ML,CANDYLAND,Supplier 52
2026-03-01,SKU1367,Store A,1.245,1.0041,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Product 1367,TK,TK(240)ML,CANDYLAND,Supplier 52
2026-03-01,SKU1373,Store A,1.328,1.0709,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Product 1373,TK,TK(20)G,CANDYLAND,Supplier 17
2026-03-01,SKU1377,Warehouse,5.81,4.6855,4.0,4.0,4.0,0.0,0.0,0.0,2.8967,2.8967,Product 1377,TK,TK(119)G,CANDYLAND,Supplier 28
2026-03-01,SKU1378,Store C,9.96,8.0322,3.129,1.0,5.0,1.0,9.96,4.565,4.565,4.565,Product 1378,TK,TK(205)G,CANDYLAND,Supplier 28
2026-03-01,SKU1379,Store A,5.81,4.6855,4.0,4.0,4.0,3.0,17.43,8.6901,2.8967,2.8967,Product 1379,TK,TK(119)G,CANDYLAND,Supplier 28
2026-03-01,SKU1396,Warehouse,1.66,1.3387,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Product 1396,TK,TK(175)G,CANDYLAND,Supplier 24
2026-03-01,SKU1398,Store C,0.249,0.2008,118.87,106.0,129.0,108.0,26.892,8.0228,0.0743,0.0743,Product 1398,TK,TK(11)G,CANDYLAND,Multiple suppliers
2026-03-01,SKU1402,Store B,0.498,0.4016,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Product 1402,TK,TK(70)ML,CANDYLAND,Supplier 24
2026-03-01,SKU1403,Store B,1.577,1.2718,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Product 1403,TK,TK(85)G,CANDYLAND,Supplier 24
2026-03-01,SKU1413,Store B,2.49,2.0081,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Product 1413,TK,TK(200)G,CANDYLAND,Supplier 24
2026-03-01,SKU1415,Store A,1.66,1.3387,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Product 1415,TK,TK(180)G,CANDYLAND,Supplier 24
2026-03-01,SKU1428,Store B,1.079,0.8702,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Product 1428,TK,TK(100)G,CANDYLAND,Supplier 24
2026-03-01,SKU1433,Store B,2.905,2.3428,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Product 1433,TK,TK(300)G,CANDYLAND,Supplier 24
2026-03-01,SKU1433,Warehouse,2.905,2.3428,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Product 1433,TK,TK(300)G,CANDYLAND,Supplier 24
2026-03-01,SKU1434,Store B,3.154,2.5435,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Product 1434,TK,TK(200)G,CANDYLAND,Supplier 24
2026-03-01,SKU1436,Warehouse,0.249,0.2008,2112.0,2112.0,2112.0,1980.0,493.02,147.0843,0.0743,0.0743,Product 1436,TK,TK(11)G,CANDYLAND,Multiple suppliers
2026-03-01,SKU1440,Store C,3.486,2.8113,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Product 1440,TK,TK(140)G,CANDYLAND,Supplier 24
2026-03-01,SKU1441,Warehouse,1.245,1.0041,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Product 1441,TK,TK(150)G,CANDYLAND,Supplier 24
2026-03-01,SKU1445,Store C,0.913,0.7363,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Product 1445,TK,TK(20)G,CANDYLAND,Supplier 24
2026-03-01,SKU1460,Store B,1.162,0.9371,9.0,5.0,13.0,0.0,0.0,0.0,0.5644,0.5644,Product 1460,TK,TK(210)ML,CANDYLAND,Supplier 24
2026-03-01,SKU1462,Store B,0.996,0.8032,20.516,19.0,22.0,17.0,16.932,7.1961,0.4233,0.4233,Product 1462,TK,TK(80)G,CANDYLAND,Supplier 24
2026-03-01,SKU1465,Store C,2.324,1.8742,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Product 1465,TK,TK(200)G,CANDYLAND,Supplier 24
2026-03-01,SKU1468,Warehouse,1.494,1.2048,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Product 1468,TK,TK(150)G,CANDYLAND,Supplier 24
2026-03-01,SKU1472,Store C,1.245,1.0041,7.903,6.0,9.0,0.0,0.0,0.0,0.4897,0.4897,Product 1472,TK,TK(175)G,CANDYLAND,Supplier 24
2026-03-01,SKU1474,Store A,1.245,1.0041,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Product 1474,TK,TK(750)ML,CANDYLAND,Supplier 24
2026-03-01,SKU1475,Store A,1.245,1.0041,0.0,0.0,0.0,2.0,2.49,1.0624,0.0,0.0,Product 1475,TK,TK(150)G,CANDYLAND,Supplier 24
2026-03-01,SKU1477,Store B,1.245,1.0041,0.0,0.0,0.0,4.0,4.98,2.1248,0.0,0.0,Product 1477,TK,TK(150)G,CANDYLAND,Supplier 24
2026-03-01,SKU1480,Store A,1.245,1.0041,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Product 1480,TK,TK(170)G,CANDYLAND,Supplier 24
2026-03-01,SKU1482,Store A,1.245,1.0041,8.0,7.0,9.0,4.0,4.98,2.1248,0.5312,0.5312,Product 1482,TK,TK(170)G,CANDYLAND,Supplier 24
2026-03-01,SKU1484,Store C,2.075,1.6734,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Product 1484,TK,TK(160)G,CANDYLAND,Supplier 24
2026-03-01,SKU1488,Warehouse,1.245,1.0041,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Product 1488,TK,TK(8)G,CANDYLAND,Supplier 24
2026-03-01,SKU1494,Store A,1.66,1.3387,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Product 1494,TK,TK(144)G,CANDYLAND,Supplier 24
2026-03-01,SKU1498,Store B,2.49,2.0081,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Product 1498,TK,TK(145)G,CANDYLAND,Supplier 24
2026-03-01,SKU1503,Store C,1.66,1.3387,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Product 1503,TK,TK(125)G,CANDYLAND,Supplier 24
2026-03-01,SKU1511,Store B,0.83,0.6694,16.129,13.0,22.0,18.0,14.94,6.8724,0.3818,0.3818,Product 1511,TK,TK(200)ML,CANDYLAND,Supplier 24
2026-03-01,SKU1511,Warehouse,0.83,0.6694,24.0,24.0,24.0,0.0,0.0,0.0,0.3818,0.3818,Product 1511,TK,TK(200)ML,CANDYLAND,Supplier 24
2026-03-01,SKU1515,Warehouse,1.079,0.8702,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Product 1515,TK,TK(21)G,CANDYLAND,Supplier 24
2026-03-01,SKU1517,Store C,2.49,2.0081,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Product 1517,TK,TK(170)G,CANDYLAND,Supplier 24
2026-03-01,SKU1520,Store B,1.494,1.2048,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Product 1520,TK,TK(100)G,CANDYLAND,Supplier 24
2026-03-01,SKU1524,Warehouse,2.075,1.6734,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Product 1524,TK,TK(20)G,CANDYLAND,Supplier 24
2026-03-01,SKU1526,Store A,1.245,1.0041,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Product 1526,TK,TK(48)G,CANDYLAND,Supplier 24
2026-03-01,SKU1536,Store A,0.996,0.8032,16.0,16.0,16.0,8.0,7.968,3.3864,0.4233,0.4233,Product 1536,TK,TK(80)G,CANDYLAND,Supplier 24
2026-03-01,SKU1540,Store B,1.494,1.2048,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Product 1540,TK,TK(150)G,CANDYLAND,Supplier 24
2026-03-01,SKU1541,Store C,1.66,1.3387,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Product 1541,TK,TK(84)G,CANDYLAND,Supplier 24
2026-03-01,SKU1542,Store B,1.66,1.3387,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Product 1542,TK,TK(100)G,CANDYLAND,Supplier 24
2026-03-01,SKU1546,Store A,0.83,0.6694,15.483,12.0,18.0,7.0,5.81,2.6726,0.3818,0.3818,Product 1546,TK,TK(200)ML,CANDYLAND,Supplier 24
2026-03-01,SKU1547,Store B,0.83,0.6694,4.322,0.0,16.0,16.0,13.28,5.0464,0.3154,0.3154,Product 1547,TK,TK(26)G,CANDYLAND,Supplier 24
2026-03-01,SKU1560,Store C,0.913,0.7363,0.0,0.0,0.0,11.0,10.043,4.4737,0.0,0.0,Product 1560,TK,"TK(17,5)G",CANDYLAND,Supplier 24
2026-03-01,SKU1561,Store B,0.913,0.7363,2.548,0.0,7.0,7.0,6.391,2.8469,0.4068,0.4068,Product 1561,TK,"TK(17,5)G",CANDYLAND,Supplier 24
2026-03-01,SKU1575,Store B,1.494,1.2048,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Product 1575,TK,TK(90)G,CANDYLAND,Supplier 64
2026-03-01,SKU1575,Store C,1.494,1.2048,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Product 1575,TK,TK(90)G,CANDYLAND,Supplier 64
2026-03-01,SKU1581,Store C,4.067,3.2798,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Product 1581,TK,TK(200)G,CANDYLAND,Supplier 13
2026-03-01,SKU1592,Store B,1.162,0.9371,5.419,0.0,14.0,0.0,0.0,0.0,0.415,0.415,Product 1592,TK,TK(345)ML,CANDYLAND,Supplier 07
2026-03-01,SKU1594,Store C,1.162,0.9371,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Product 1594,TK,TK(345)ML,CANDYLAND,Supplier 07
2026-03-01,SKU1603,Store A,1.328,1.0709,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Product 1603,TK,TK(85)G,CANDYLAND,Supplier 07
2026-03-01,SKU1611,Warehouse,1.411,1.1379,0.0,0.0,0.0,8.0,11.288,5.312,0.0,0.0,Product 1611,TK,TK(330)ML,CANDYLAND,Supplier 07
2026-03-01,SKU1617,Store B,0.996,0.8032,3.451,0.0,6.0,0.0,0.0,0.0,0.4981,0.4981,Product 1617,TK,TK(250)ML,CANDYLAND,Supplier 07
2026-03-01,SKU1634,Store B,3.652,2.9452,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Product 1634,TK,TK(150)G,CANDYLAND,Supplier 75
2026-03-01,SKU1646,Store C,2.656,2.1419,10.548,10.0,11.0,14.0,37.184,15.2222,1.0873,1.0873,Product 1646,TK,TK(126)G,CANDYLAND,Supplier 75
2026-03-01,SKU1670,Store B,1.66,1.3387,0.903,0.0,4.0,0.0,0.0,0.0,0.7023,0.7023,Product 1670,TK,TK(140)G,CANDYLAND,Supplier 76
2026-03-01,SKU1671,Store C,1.743,1.4056,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Product 1671,TK,TK(180)G,CANDYLAND,Supplier 76
2026-03-01,SKU1673,Store A,1.245,1.0041,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Product 1673,TK,TK(86)G,CANDYLAND,Supplier 76
2026-03-01,SKU1699,Store C,1.245,1.0041,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Product 1699,TK,TK(84)G,CANDYLAND,Supplier 18
2026-03-01,SKU1700,Store A,1.079,0.8702,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Product 1700,TK,TK(37)G,CANDYLAND,Supplier 74
2026-03-01,SKU1703,Warehouse,2.49,2.0081,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Product 1703,TK,TK(120)G,CANDYLAND,Supplier 74
2026-03-01,SKU1704,Store C,2.49,2.0081,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Product 1704,TK,TK(120)G,CANDYLAND,Supplier 74
2026-03-01,SKU1706,Store B,2.49,2.0081,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Product 1706,TK,TK(141)G,CANDYLAND,Multiple suppliers
2026-03-01,SKU1708,Store B,1.411,1.1379,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Product 1708,TK,TK(26)G,CANDYLAND,Supplier 74
2026-03-01,SKU1710,Warehouse,1.328,1.0709,47.903,0.0,135.0,38.0,50.464,19.2394,0.5063,0.5063,Product 1710,TK,TK(128)G,CANDYLAND,Supplier 46
2026-03-01,SKU1712,Warehouse,1.328,1.0709,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Product 1712,TK,TK(128)G,CANDYLAND,Supplier 46
2026-03-01,SKU1725,Store C,3.32,2.6774,12.935,7.0,17.0,0.0,0.0,0.0,1.5688,1.5688,Product 1725,TK,TK(120)G,CANDYLAND,Supplier 09
2026-03-01,SKU1729,Warehouse,3.32,2.6774,52.258,36.0,60.0,23.0,76.36,27.4896,1.5687,1.5687,Product 1729,TK,TK(120)G,CANDYLAND,Supplier 09
2026-03-01,SKU1735,Store B,1.494,1.2048,0.483,0.0,5.0,33.0,49.302,13.695,0.5736,0.5736,Product 1735,TK,TK(40)G,CANDYLAND,Supplier 09
2026-03-01,SKU1739,Warehouse,0.747,0.6024,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Product 1739,TK,"TK(13,8)G",CANDYLAND,Supplier 09
2026-03-01,SKU1742,Warehouse,0.083,0.083,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Product 1742,TK,TK,CANDYLAND,Supplier 10
2026-03-01,SKU1743,Store B,0.083,0.083,0.0,0.0,0.0,6.0,0.498,0.498,0.0,0.0,Product 1743,TK,TK,CANDYLAND,Supplier 43
2026-03-01,SKU1750,Store B,3.2785,2.644,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Product 1750,TK,TK(500)ML,CANDYLAND,Supplier 74
2026-03-01,SKU1753,Store A,1.411,1.1379,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Product 1753,TK,TK(135)G,CANDYLAND,Supplier 46
2026-03-01,SKU1753,Store B,1.411,1.1379,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Product 1753,TK,TK(135)G,CANDYLAND,Supplier 46
2026-03-01,SKU1761,Store A,1.328,1.0709,0.0,0.0,0.0,7.0,9.296,3.5441,0.0,0.0,Product 1761,TK,TK(135)G,CANDYLAND,Supplier 46
2026-03-01,SKU1762,Store B,1.328,1.0709,0.0,0.0,0.0,17.0,22.576,8.6071,0.0,0.0,Product 1762,TK,TK(135)G,CANDYLAND,Supplier 46
2026-03-01,SKU1764,Store B,2.158,1.7403,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Product 1764,TK,TK(42)G,CANDYLAND,Multiple suppliers
2026-03-01,SKU1765,Store B,2.158,1.7403,6.58,3.0,9.0,0.0,0.0,0.0,0.6392,0.6392,Product 1765,TK,TK(42)G,CANDYLAND,Supplier 74
2026-03-01,SKU1768,Store B,2.158,1.7403,16.29,13.0,22.0,0.0,0.0,0.0,0.7945,0.7945,Product 1768,TK,TK(42)G,CANDYLAND,Multiple suppliers
2026-03-01,SKU1769,Store C,1.411,1.1379,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Product 1769,TK,TK(335)ML,CANDYLAND,Supplier 74
2026-03-01,SKU1794,Warehouse,0.913,0.7363,0.0,0.0,0.0,609.0,556.017,181.9692,0.0,0.0,Product 1794,TK,TK(35)G,CANDYLAND,Supplier 42
2026-04-01,SKU0002,Store B,0.332,0.2678,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Product 0002,TK,TK(14)G,CANDYLAND,Supplier 64
2026-04-01,SKU0003,Store C,0.332,0.2678,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Product 0003,TK,TK(14)G,CANDYLAND,Supplier 64
2026-04-01,SKU0006,Store B,1.162,0.9371,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Product 0006,TK,TK(100)G,CANDYLAND,Supplier 42
2026-04-01,SKU0017,Store C,1.826,1.4726,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Product 0017,TK,TK(60)G,CANDYLAND,Supplier 64
2026-04-01,SKU0018,Store C,1.494,1.2048,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Product 0018,TK,TK(80)G,CANDYLAND,Supplier 64
2026-04-01,SKU0020,Store C,1.162,0.9371,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Product 0020,TK,TK(60)ML,CANDYLAND,Supplier 64
2026-04-01,SKU0025,Warehouse,1.245,1.0041,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Product 0025,TK,TK(105)ML,CANDYLAND,Supplier 64
2026-04-01,SKU0029,Warehouse,0.415,0.3347,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Product 0029,TK,TK(20)ML,CANDYLAND,Supplier 64
2026-04-01,SKU0036,Warehouse,1.411,1.1379,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Product 0036,TK,TK(335)ML,CANDYLAND,Supplier 69
2026-04-01,SKU0038,Store B,1.66,1.3387,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Product 0038,TK,TK(5)G,CANDYLAND,Supplier 64
2026-04-01,SKU0056,Store C,7.387,5.9572,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Product 0056,TK,TK(85)G,CANDYLAND,Supplier 73
2026-04-01,SKU0071,Store A,1.245,1.0041,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Product 0071,TK,TK(30)G,CANDYLAND,Supplier 66
2026-04-01,SKU0074,Store A,1.411,1.1379,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Product 0074,TK,TK(50)G,CANDYLAND,Supplier 66
2026-04-01,SKU0083,Warehouse,1.66,1.3387,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Product 0083,TK,TK(200)G,CANDYLAND,Supplier 59
2026-04-01,SKU0093,Store A,1.826,1.4726,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Product 0093,TK,TK(200)G,CANDYLAND,Supplier 59
2026-04-01,SKU0099,Store B,0.913,0.7363,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Product 0099,TK,TK(90)G,CANDYLAND,Supplier 68
2026-04-01,SKU0104,Store B,1.66,1.3387,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Product 0104,TK,TK(200)G,CANDYLAND,Supplier 59
2026-04-01,SKU0111,Store B,4.482,3.6145,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Product 0111,TK,TK(454)G,CANDYLAND,Supplier 31
2026-04-01,SKU0113,Warehouse,4.565,3.6815,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Product 0113,TK,TK(97)G,CANDYLAND,Supplier 73
2026-04-01,SKU0120,Warehouse,3.071,2.4766,24.8,0.0,48.0,0.0,0.0,0.0,1.4027,1.4027,Product 0120,TK,TK(30)G,CANDYLAND,Supplier 05
2026-04-01,SKU0125,Warehouse,1.826,1.4726,96.0,96.0,96.0,83.0,151.558,44.9507,0.5416,0.5416,Product 0125,TK,TK(17)G,CANDYLAND,Supplier 05
2026-04-01,SKU0134,Store A,0.249,0.2008,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Product 0134,TK,TK(8)G,CANDYLAND,Supplier 36
2026-04-01,SKU0135,Store B,1.66,1.3387,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Product 0135,TK,TK(84)G,CANDYLAND,Supplier 59
2026-04-01,SKU0137,Warehouse,2.49,2.0081,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Product 0137,TK,TK(750)ML,CANDYLAND,Supplier 59
2026-04-01,SKU0140,Warehouse,1.826,1.4726,4.2,0.0,18.0,0.0,0.0,0.0,0.913,0.913,Product 0140,TK,TK(90)G,CANDYLAND,Supplier 59
2026-04-01,SKU0143,Store C,4.067,3.2798,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Product 0143,TK,TK(250)G,CANDYLAND,Supplier 34
2026-04-01,SKU0147,Warehouse,0.913,0.7363,182.466,154.0,196.0,56.0,51.128,19.0568,0.3403,0.3403,Product 0147,TK,TK(85)G,CANDYLAND,Supplier 68
2026-04-01,SKU0148,Store C,0.913,0.7363,25.1,1.0,29.0,27.0,24.651,9.6363,0.3569,0.3569,Product 0148,TK,TK(90)G,CANDYLAND,Supplier 68
2026-04-01,SKU0151,Warehouse,1.245,1.0041,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Product 0151,TK,TK(90)ML,CANDYLAND,Supplier 59
2026-04-01,SKU0160,Store B,1.66,1.3387,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Product 0160,TK,TK(200)G,CANDYLAND,Supplier 59
2026-04-01,SKU0162,Store C,0.332,0.2678,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Product 0162,TK,TK(15)G,CANDYLAND,Supplier 64
2026-04-01,SKU0163,Warehouse,1.494,1.2048,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Product 0163,TK,TK(200)G,CANDYLAND,Supplier 59
2026-04-01,SKU0170,Warehouse,1.245,1.0041,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Product 0170,TK,TK(60)G,CANDYLAND,Supplier 64
