sku,product_name,location,current_qty,unit_cost,supplier,recent_units,recent_revenue,avg_weekly_demand
SKU1658,Product 1658,Store A,0.0,0.0,Supplier 18,0.0,0.0,0.0
SKU1658,Product 1658,Store B,0.0,0.0,Supplier 18,0.0,0.0,0.0
SKU1658,Product 1658,Store C,0.0,0.0,Supplier 18,0.0,0.0,0.0
SKU1658,Product 1658,Warehouse,0.0,0.0,Supplier 18,0.0,0.0,0.0
SKU1659,Product 1659,Warehouse,32.0,0.498,Supplier 46,0.0,0.0,0.0
SKU1660,Product 1660,Store A,0.0,0.0,Supplier 18,0.0,0.0,0.0
SKU1660,Product 1660,Store B,0.0,0.0,Supplier 18,0.0,0.0,0.0
SKU1660,Product 1660,Store C,0.0,0.0,Supplier 18,0.0,0.0,0.0
SKU1660,Product 1660,Warehouse,0.0,0.0,Supplier 18,0.0,0.0,0.0
SKU1661,Product 1661,Store A,0.0,0.0,Supplier 18,0.0,0.0,0.0
SKU1661,Product 1661,Store B,0.0,0.0,Supplier 18,0.0,0.0,0.0
SKU1661,Product 1661,Store C,0.0,0.0,Supplier 18,0.0,0.0,0.0
SKU1661,Product 1661,Warehouse,0.0,0.0,Supplier 18,0.0,0.0,0.0
SKU1662,Product 1662,Store A,0.0,0.0,Multiple suppliers,0.0,0.0,0.0
SKU1662,Product 1662,Store B,0.0,0.0,Multiple suppliers,0.0,0.0,0.0
SKU1662,Product 1662,Store C,0.0,0.0,Multiple suppliers,0.0,0.0,0.0
SKU1662,Product 1662,Warehouse,0.0,0.0,Multiple suppliers,0.0,0.0,0.0
SKU1663,Product 1663,Store A,0.0,0.0,Supplier 29,0.0,0.0,0.0
SKU1663,Product 1663,Store B,0.0,0.0,Supplier 29,0.0,0.0,0.0
SKU1663,Product 1663,Warehouse,0.0,0.0,Supplier 29,0.0,0.0,0.0
SKU1664,Product 1664,Store A,0.0,0.0,Supplier 29,0.0,0.0,0.0
SKU1664,Product 1664,Store B,0.0,0.0,Supplier 29,0.0,0.0,0.0
SKU1664,Product 1664,Store C,0.0,0.0,Supplier 29,0.0,0.0,0.0
SKU1664,Product 1664,Warehouse,0.0,0.0,Supplier 29,0.0,0.0,0.0
SKU1665,Product 1665,Store A,0.0,0.0,Supplier 76,0.0,0.0,0.0
SKU1665,Product 1665,Store B,0.0,0.0,Supplier 76,0.0,0.0,0.0
SKU1665,Product 1665,Store C,0.0,0.0,Supplier 76,0.0,0.0,0.0
SKU1665,Product 1665,Warehouse,0.0,0.0,Supplier 76,0.0,0.0,0.0
SKU1666,Product 1666,Store A,0.0,0.0,Supplier 76,0.0,0.0,0.0
SKU1666,Product 1666,Store B,0.0,0.0,Supplier 76,0.0,0.0,0.0
SKU1666,Product 1666,Store C,0.0,0.0,Supplier 76,0.0,0.0,0.0
SKU1666,Product 1666,Warehouse,0.0,0.0,Supplier 76,0.0,0.0,0.0
SKU1667,Product 1667,Store A,0.0,0.0,Multiple suppliers,0.0,0.0,0.0
SKU1667,Product 1667,Store B,0.0,0.0,Multiple suppliers,0.0,0.0,0.0
SKU1667,Product 1667,Store C,0.0,0.0,Multiple suppliers,0.0,0.0,0.0
SKU1667,Product 1667,Warehouse,0.0,0.0,Multiple suppliers,0.0,0.0,0.0
SKU1668,Product 1668,Store A,0.0,0.0,Supplier 76,0.0,0.0,0.0
SKU1668,Product 1668,Store B,0.0,0.0,Supplier 76,0.0,0.0,0.0
SKU1668,Product 1668,Store C,0.0,0.0,Supplier 76,0.0,0.0,0.0
SKU1668,Product 1668,Warehouse,0.0,0.0,Supplier 76,0.0,0.0,0.0
SKU1669,Product 1669,Store A,0.0,0.0,Supplier 76,0.0,0.0,0.0
SKU1669,Product 1669,Store B,0.0,0.0,Supplier 76,0.0,0.0,0.0
SKU1669,Product 1669,Store C,0.0,0.0,Supplier 76,0.0,0.0,0.0
SKU1669,Product 1669,Warehouse,0.0,0.0,Supplier 76,0.0,0.0,0.0
SKU1670,Product 1670,Store A,0.0,0.0,Supplier 76,0.0,0.0,0.0
SKU1670,Product 1670,Store B,0.0,0.0,Supplier 76,0.0,0.0,0.0
SKU1670,Product 1670,Store C,0.0,0.0,Supplier 76,0.0,0.0,0.0
SKU1670,Product 1670,Warehouse,0.0,0.0,Supplier 76,0.0,0.0,0.0
SKU1671,Product 1671,Store A,0.0,0.0,Supplier 76,0.0,0.0,0.0
SKU1671,Product 1671,Store B,0.0,0.0,Supplier 76,0.0,0.0,0.0
SKU1671,Product 1671,Store C,0.0,0.0,Supplier 76,0.0,0.0,0.0
SKU1671,Product 1671,Warehouse,0.0,0.0,Supplier 76,0.0,0.0,0.0
SKU1672,Product 1672,Store A,0.0,0.0,Supplier 76,0.0,0.0,0.0
SKU1672,Product 1672,Store B,0.0,0.0,Supplier 76,0.0,0.0,0.0
SKU1672,Product 1672,Store C,0.0,0.0,Supplier 76,0.0,0.0,0.0
SKU1672,Product 1672,Warehouse,0.0,0.0,Supplier 76,0.0,0.0,0.0
SKU1673,Product 1673,Store A,0.0,0.0,Supplier 76,0.0,0.0,0.0
SKU1673,Product 1673,Store B,0.0,0.0,Supplier 76,0.0,0.0,0.0
SKU1673,Product 1673,Store C,0.0,0.0,Supplier 76,0.0,0.0,0.0
SKU1673,Product 1673,Warehouse,0.0,0.0,Supplier 76,0.0,0.0,0.0
SKU1674,Product 1674,Store A,0.0,0.0,Supplier 76,0.0,0.0,0.0
SKU1674,Product 1674,Store B,0.0,0.0,Supplier 76,0.0,0.0,0.0
SKU1674,Product 1674,Store C,0.0,0.0,Supplier 76,0.0,0.0,0.0
SKU1674,Product 1674,Warehouse,0.0,0.0,Supplier 76,0.0,0.0,0.0
SKU1675,Product 1675,Store A,0.0,0.0,Supplier 18,0.0,0.0,0.0
SKU1675,Product 1675,Store B,0.0,0.0,Supplier 18,0.0,0.0,0.0
SKU1675,Product 1675,Store C,0.0,0.0,Supplier 18,0.0,0.0,0.0
SKU1675,Product 1675,Warehouse,0.0,0.0,Supplier 18,0.0,0.0,0.0
SKU1676,Product 1676,Store C,0.0,0.0,Supplier 18,0.0,0.0,0.0
SKU1677,Product 1677,Store A,0.0,0.0,Supplier 18,0.0,0.0,0.0
SKU1677,Product 1677,Store B,0.0,0.0,Supplier 18,0.0,0.0,0.0
SKU1677,Product 1677,Store C,0.0,0.0,Supplier 18,0.0,0.0,0.0
SKU1677,Product 1677,Warehouse,0.0,0.0,Supplier 18,0.0,0.0,0.0
SKU1678,Product 1678,Store A,0.0,0.0,Supplier 18,0.0,0.0,0.0
SKU1678,Product 1678,Store B,0.0,0.0,Supplier 18,0.0,0.0,0.0
SKU1678,Product 1678,Store C,0.0,0.0,Supplier 18,0.0,0.0,0.0
SKU1678,Product 1678,Warehouse,0.0,0.0,Supplier 18,0.0,0.0,0.0
SKU1679,Product 1679,Store A,0.0,0.0,Supplier 18,0.0,0.0,0.0
SKU1679,Product 1679,Store B,0.0,0.0,Supplier 18,0.0,0.0,0.0
SKU1679,Product 1679,Store C,0.0,0.0,Supplier 18,0.0,0.0,0.0
SKU1679,Product 1679,Warehouse,0.0,0.0,Supplier 18,0.0,0.0,0.0
SKU1680,Product 1680,Store A,0.0,0.0,Supplier 18,0.0,0.0,0.0
SKU1680,Product 1680,Warehouse,0.0,0.0,Supplier 18,0.0,0.0,0.0
SKU1681,Product 1681,Store A,0.0,0.0,Supplier 24,0.0,0.0,0.0
SKU1681,Product 1681,Store B,0.0,0.0,Supplier 24,0.0,0.0,0.0
SKU1681,Product 1681,Warehouse,0.0,0.0,Supplier 24,0.0,0.0,0.0
SKU1682,Product 1682,Store A,0.0,0.0,Supplier 18,0.0,0.0,0.0
SKU1682,Product 1682,Store B,0.0,0.0,Supplier 18,0.0,0.0,0.0
SKU1682,Product 1682,Store C,0.0,0.0,Supplier 18,0.0,0.0,0.0
SKU1682,Product 1682,Warehouse,0.0,0.0,Supplier 18,0.0,0.0,0.0
SKU1683,Product 1683,Store B,0.0,0.0,Supplier 18,0.0,0.0,0.0
SKU1683,Product 1683,Store C,0.0,0.0,Supplier 18,0.0,0.0,0.0
SKU1683,Product 1683,Warehouse,0.0,0.0,Supplier 18,0.0,0.0,0.0
SKU1684,Product 1684,Store A,0.0,0.0,Supplier 42,0.0,0.0,0.0
SKU1684,Product 1684,Store B,0.0,0.0,Supplier 42,0.0,0.0,0.0
SKU1684,Product 1684,Warehouse,0.0,0.0,Supplier 42,0.0,0.0,0.0
SKU1685,Product 1685,Warehouse,0.0,0.0,Supplier 42,0.0,0.0,0.0
SKU1686,Product 1686,Warehouse,384.0,0.4897,Supplier 42,0.0,0.0,0.0
SKU1687,Product 1687,Warehouse,0.0,0.0,Supplier 42,0.0,0.0,0.0
SKU1688,Product 1688,Store A,0.0,0.0,Supplier 42,0.0,0.0,0.0
SKU1688,Product 1688,Store B,0.0,0.0,Supplier 42,0.0,0.0,0.0
SKU1688,Product 1688,Store C,0.0,0.0,Supplier 42,0.0,0.0,0.0
SKU1688,Product 1688,Warehouse,0.0,0.0,Supplier 42,0.0,0.0,0.0
SKU1689,Product 1689,Store A,0.0,0.0,Supplier 46,0.0,0.0,0.0
SKU1689,Product 1689,Store B,0.0,0.0,Supplier 46,0.0,0.0,0.0
SKU1689,Product 1689,Store C,0.0,0.0,Supplier 46,0.0,0.0,0.0
SKU1689,Product 1689,Warehouse,0.0,0.0,Supplier 46,0.0,0.0,0.0
SKU1690,Product 1690,Store C,0.0,0.0,Supplier 18,0.0,0.0,0.0
SKU1690,Product 1690,Warehouse,0.0,0.0,Supplier 18,0.0,0.0,0.0
SKU1691,Product 1691,Store B,0.0,0.0,Supplier 18,0.0,0.0,0.0
SKU1691,Product 1691,Store C,0.0,0.0,Supplier 18,0.0,0.0,0.0
SKU1691,Product 1691,Warehouse,0.0,0.0,Supplier 18,0.0,0.0,0.0
SKU1692,Product 1692,Store C,0.0,0.0,Supplier 18,0.0,0.0,0.0
SKU1693,Product 1693,Store C,0.0,0.0,Supplier 18,0.0,0.0,0.0
SKU1693,Product 1693,Warehouse,0.0,0.0,Supplier 18,0.0,0.0,0.0
SKU1694,Product 1694,Store A,0.0,0.0,Supplier 74,0.0,0.0,0.0
SKU1694,Product 1694,Store B,0.0,0.0,Supplier 74,0.0,0.0,0.0
SKU1694,Product 1694,Store C,0.0,0.0,Supplier 74,0.0,0.0,0.0
SKU1694,Product 1694,Warehouse,0.0,0.0,Supplier 74,0.0,0.0,0.0
SKU1695,Product 1695,Store C,0.0,0.0,Supplier 35,0.0,0.0,0.0
SKU1695,Product 1695,Warehouse,0.0,0.0,Supplier 35,0.0,0.0,0.0
SKU1696,Product 1696,Store A,0.0,0.0,Supplier 74,0.0,0.0,0.0
SKU1696,Product 1696,Store B,0.0,0.0,Supplier 74,0.0,0.0,0.0
SKU1696,Product 1696,Store C,0.0,0.0,Supplier 74,0.0,0.0,0.0
SKU1696,Product 1696,Warehouse,0.0,0.0,Supplier 74,0.0,0.0,0.0
SKU1697,Product 1697,Store A,0.0,0.0,Multiple suppliers,0.0,0.0,0.0
SKU1697,Product 1697,Store B,0.0,0.0,Multiple suppliers,0.0,0.0,0.0
SKU1697,Product 1697,Store C,0.0,0.0,Multiple suppliers,0.0,0.0,0.0
SKU1697,Product 1697,Warehouse,0.0,0.0,Multiple suppliers,0.0,0.0,0.0
SKU1698,Product 1698,Store A,0.0,0.0,Supplier 18,0.0,0.0,0.0
SKU1698,Product 1698,Store B,0.0,0.0,Supplier 18,0.0,0.0,0.0
SKU1698,Product 1698,Store C,0.0,0.0,Supplier 18,0.0,0.0,0.0
SKU1698,Product 1698,Warehouse,0.0,0.0,Supplier 18,0.0,0.0,0.0
SKU1699,Product 1699,Store A,0.0,0.0,Supplier 18,0.0,0.0,0.0
SKU1699,Product 1699,Store B,0.0,0.0,Supplier 18,0.0,0.0,0.0
SKU1699,Product 1699,Store C,0.0,0.0,Supplier 18,0.0,0.0,0.0
SKU1699,Product 1699,Warehouse,0.0,0.0,Supplier 18,0.0,0.0,0.0
SKU1700,Product 1700,Store A,0.0,0.0,Supplier 74,0.0,0.0,0.0
SKU1700,Product 1700,Store B,0.0,0.0,Supplier 74,0.0,0.0,0.0
SKU1700,Product 1700,Store C,0.0,0.0,Supplier 74,0.0,0.0,0.0
SKU1700,Product 1700,Warehouse,0.0,0.0,Supplier 74,0.0,0.0,0.0
SKU1701,Product 1701,Warehouse,0.0,0.0,Supplier 74,0.0,0.0,0.0
SKU1702,Product 1702,Store A,0.0,0.0,Supplier 74,0.0,0.0,0.0
SKU1702,Product 1702,Store B,0.0,0.0,Supplier 74,0.0,0.0,0.0
SKU1702,Product 1702,Store C,0.0,0.0,Supplier 74,0.0,0.0,0.0
SKU1702,Product 1702,Warehouse,0.0,0.0,Supplier 74,0.0,0.0,0.0
SKU1703,Product 1703,Store A,0.0,0.0,Supplier 74,0.0,0.0,0.0
SKU1703,Product 1703,Store B,0.0,0.0,Supplier 74,0.0,0.0,0.0
SKU1703,Product 1703,Store C,0.0,0.0,Supplier 74,0.0,0.0,0.0
SKU1703,Product 1703,Warehouse,0.0,0.0,Supplier 74,0.0,0.0,0.0
SKU1704,Product 1704,Store A,0.0,0.0,Supplier 74,0.0,0.0,0.0
SKU1704,Product 1704,Store B,0.0,0.0,Supplier 74,0.0,0.0,0.0
SKU1704,Product 1704,Store C,0.0,0.0,Supplier 74,0.0,0.0,0.0
SKU1704,Product 1704,Warehouse,0.0,0.0,Supplier 74,0.0,0.0,0.0
SKU1705,Product 1705,Store A,0.0,0.0,Supplier 74,0.0,0.0,0.0
SKU1705,Product 1705,Store B,0.0,0.0,Supplier 74,0.0,0.0,0.0
SKU1705,Product 1705,Store C,0.0,0.0,Supplier 74,0.0,0.0,0.0
SKU1705,Product 1705,Warehouse,0.0,0.0,Supplier 74,0.0,0.0,0.0
SKU1706,Product 1706,Store A,0.0,0.0,Multiple suppliers,0.0,0.0,0.0
SKU1706,Product 1706,Store B,0.0,0.0,Multiple suppliers,0.0,0.0,0.0
SKU1706,Product 1706,Store C,0.0,0.0,Multiple suppliers,0.0,0.0,0.0
SKU1706,Product 1706,Warehouse,0.0,0.0,Multiple suppliers,0.0,0.0,0.0
SKU1707,Product 1707,Store A,0.0,0.0,Supplier 74,0.0,0.0,0.0
SKU1707,Product 1707,Store B,0.0,0.0,Supplier 74,0.0,0.0,0.0
SKU1707,Product 1707,Store C,0.0,0.0,Supplier 74,0.0,0.0,0.0
SKU1707,Product 1707,Warehouse,0.0,0.0,Supplier 74,0.0,0.0,0.0
SKU1708,Product 1708,Store A,0.0,0.0,Supplier 74,0.0,0.0,0.0
SKU1708,Product 1708,Store B,0.0,0.0,Supplier 74,0.0,0.0,0.0
SKU1708,Product 1708,Store C,0.0,0.0,Supplier 74,0.0,0.0,0.0
SKU1708,Product 1708,Warehouse,0.0,0.0,Supplier 74,0.0,0.0,0.0
SKU1709,Product 1709,Store A,0.0,0.0,Supplier 74,0.0,0.0,0.0
SKU1709,Product 1709,Store B,0.0,0.0,Supplier 74,0.0,0.0,0.0
SKU1709,Product 1709,Store C,0.0,0.0,Supplier 74,0.0,0.0,0.0
SKU1709,Product 1709,Warehouse,0.0,0.0,Supplier 74,0.0,0.0,0.0
SKU1710,Product 1710,Warehouse,38.0,0.5063,Supplier 46,0.0,0.0,0.0
SKU1711,Product 1711,Warehouse,24.0,0.5063,Supplier 46,0.0,0.0,0.0
SKU1712,Product 1712,Store A,0.0,0.0,Supplier 46,0.0,0.0,0.0
SKU1712,Product 1712,Store B,0.0,0.0,Supplier 46,0.0,0.0,0.0
SKU1712,Product 1712,Store C,0.0,0.0,Supplier 46,0.0,0.0,0.0
SKU1712,Product 1712,Warehouse,0.0,0.0,Supplier 46,0.0,0.0,0.0
SKU1713,Product 1713,Warehouse,51.0,0.5146,Supplier 46,0.0,0.0,0.0
SKU1714,Product 1714,Store A,0.0,0.0,Supplier 46,0.0,0.0,0.0
SKU1714,Product 1714,Store B,0.0,0.0,Supplier 46,0.0,0.0,0.0
SKU1714,Product 1714,Store C,0.0,0.0,Supplier 46,0.0,0.0,0.0
SKU1714,Product 1714,Warehouse,0.0,0.0,Supplier 46,0.0,0.0,0.0
SKU1715,Product 1715,Warehouse,0.0,0.0,Supplier 46,0.0,0.0,0.0
SKU1716,Product 1716,Warehouse,0.0,0.0,Supplier 46,0.0,0.0,0.0
SKU1717,Product 1717,Store A,0.0,0.0,Supplier 46,0.0,0.0,0.0
SKU1717,Product 1717,Store B,0.0,0.0,Supplier 46,0.0,0.0,0.0
SKU1717,Product 1717,Store C,0.0,0.0,Supplier 46,0.0,0.0,0.0
SKU1717,Product 1717,Warehouse,0.0,0.0,Supplier 46,0.0,0.0,0.0
SKU1718,Product 1718,Store A,0.0,0.0,Supplier 74,0.0,0.0,0.0
SKU1718,Product 1718,Store B,0.0,0.0,Supplier 74,0.0,0.0,0.0
SKU1718,Product 1718,Store C,0.0,0.0,Supplier 74,0.0,0.0,0.0
SKU1718,Product 1718,Warehouse,0.0,0.0,Supplier 74,0.0,0.0,0.0
SKU1719,Product 1719,Store A,0.0,0.0,Multiple suppliers,0.0,0.0,0.0
SKU1719,Product 1719,Warehouse,0.0,0.0,Multiple suppliers,0.0,0.0,0.0
SKU1720,Product 1720,Store A,0.0,0.0,Supplier 20,0.0,0.0,0.0
SKU1720,Product 1720,Store B,0.0,0.0,Supplier 20,0.0,0.0,0.0
SKU1720,Product 1720,Store C,0.0,0.0,Supplier 20,0.0,0.0,0.0
SKU1720,Product 1720,Warehouse,0.0,0.0,Supplier 20,0.0,0.0,0.0
SKU1721,Product 1721,Store A,0.0,0.0,Supplier 09,0.0,0.0,0.0
SKU1721,Product 1721,Store B,0.0,0.0,Supplier 09,0.0,0.0,0.0
SKU1721,Product 1721,Store C,0.0,0.0,Supplier 09,0.0,0.0,0.0
SKU1721,Product 1721,Warehouse,0.0,0.0,Supplier 09,0.0,0.0,0.0
SKU1722,Product 1722,Store A,0.0,0.0,Supplier 09,0.0,0.0,0.0
SKU1722,Product 1722,Store B,0.0,0.0,Supplier 09,0.0,0.0,0.0
SKU1722,Product 1722,Store C,0.0,0.0,Supplier 09,0.0,0.0,0.0
SKU1722,Product 1722,Warehouse,0.0,0.0,Supplier 09,0.0,0.0,0.0
SKU1723,Product 1723,Store A,0.0,0.0,Supplier 09,0.0,0.0,0.0
SKU1723,Product 1723,Warehouse,0.0,0.0,Supplier 09,0.0,0.0,0.0
SKU1724,Product 1724,Store A,0.0,0.0,Supplier 09,0.0,0.0,0.0
SKU1724,Product 1724,Store B,0.0,0.0,Supplier 09,0.0,0.0,0.0
SKU1724,Product 1724,Store C,0.0,0.0,Supplier 09,0.0,0.0,0.0
SKU1724,Product 1724,Warehouse,0.0,0.0,Supplier 09,0.0,0.0,0.0
SKU1725,Product 1725,Store A,0.0,0.0,Supplier 09,0.0,0.0,0.0
SKU1725,Product 1725,Store B,0.0,0.0,Supplier 09,0.0,0.0,0.0
SKU1725,Product 1725,Store C,0.0,0.0,Supplier 09,0.0,0.0,0.0
SKU1725,Product 1725,Warehouse,0.0,0.0,Supplier 09,0.0,0.0,0.0
SKU1726,Product 1726,Store A,0.0,0.0,Supplier 09,0.0,0.0,0.0
SKU1726,Product 1726,Store B,0.0,0.0,Supplier 09,0.0,0.0,0.0
SKU1726,Product 1726,Store C,0.0,0.0,Supplier 09,0.0,0.0,0.0
SKU1726,Product 1726,Warehouse,0.0,0.0,Supplier 09,0.0,0.0,0.0
SKU1727,Product 1727,Store A,0.0,0.0,Supplier 09,0.0,0.0,0.0
SKU1727,Product 1727,Store B,0.0,0.0,Supplier 09,0.0,0.0,0.0
SKU1727,Product 1727,Store C,0.0,0.0,Supplier 09,0.0,0.0,0.0
SKU1727,Product 1727,Warehouse,0.0,0.0,Supplier 09,0.0,0.0,0.0
SKU1728,Product 1728,Store A,0.0,0.0,Supplier 09,0.0,0.0,0.0
SKU1728,Product 1728,Store B,0.0,0.0,Supplier 09,0.0,0.0,0.0
SKU1728,Product 1728,Store C,0.0,0.0,Supplier 09,0.0,0.0,0.0
SKU1728,Product 1728,Warehouse,0.0,0.0,Supplier 09,0.0,0.0,0.0
SKU1729,Product 1729,Warehouse,23.0,1.1952,Supplier 09,0.0,0.0,0.0
SKU1730,Product 1730,Warehouse,0.0,1.0707,Supplier 09,0.0,0.0,0.0
SKU1731,Product 1731,Store A,0.0,0.0,Supplier 09,0.0,0.0,0.0
SKU1731,Product 1731,Store B,0.0,0.0,Supplier 09,0.0,0.0,0.0
SKU1731,Product 1731,Store C,0.0,0.0,Supplier 09,0.0,0.0,0.0
SKU1731,Product 1731,Warehouse,0.0,0.0,Supplier 09,0.0,0.0,0.0
SKU1732,Product 1732,Store A,0.0,0.0,Supplier 09,0.0,0.0,0.0
SKU1732,Product 1732,Store B,0.0,0.0,Supplier 09,0.0,0.0,0.0
SKU1732,Product 1732,Store C,0.0,0.0,Supplier 09,0.0,0.0,0.0
SKU1732,Product 1732,Warehouse,0.0,0.0,Supplier 09,0.0,0.0,0.0
SKU1733,Product 1733,Store A,0.0,0.0,Supplier 09,0.0,0.0,0.0
SKU1733,Product 1733,Store B,0.0,0.0,Supplier 09,0.0,0.0,0.0
SKU1733,Product 1733,Store C,0.0,0.0,Supplier 09,0.0,0.0,0.0
SKU1733,Product 1733,Warehouse,0.0,0.0,Supplier 09,0.0,0.0,0.0
SKU1734,Product 1734,Warehouse,108.0,0.415,Supplier 09,0.0,0.0,0.0
SKU1735,Product 1735,Warehouse,24.0,0.415,Supplier 09,0.0,0.0,0.0
SKU1736,Product 1736,Warehouse,132.0,0.415,Supplier 09,0.0,0.0,0.0
SKU1737,Product 1737,Store A,0.0,0.0,Supplier 09,0.0,0.0,0.0
SKU1737,Product 1737,Store B,0.0,0.0,Supplier 09,0.0,0.0,0.0
SKU1737,Product 1737,Store C,0.0,0.0,Supplier 09,0.0,0.0,0.0
SKU1737,Product 1737,Warehouse,0.0,0.0,Supplier 09,0.0,0.0,0.0
SKU1738,Product 1738,Store A,0.0,0.0,Supplier 09,0.0,0.0,0.0
SKU1738,Product 1738,Store B,0.0,0.0,Supplier 09,0.0,0.0,0.0
SKU1738,Product 1738,Store C,0.0,0.0,Supplier 09,0.0,0.0,0.0
SKU1738,Product 1738,Warehouse,0.0,0.0,Supplier 09,0.0,0.0,0.0
SKU1739,Product 1739,Store A,0.0,0.0,Supplier 09,0.0,0.0,0.0
SKU1739,Product 1739,Store B,0.0,0.0,Supplier 09,0.0,0.0,0.0
SKU1739,Product 1739,Store C,0.0,0.0,Supplier 09,0.0,0.0,0.0
SKU1739,Product 1739,Warehouse,0.0,0.0,Supplier 09,0.0,0.0,0.0
SKU1740,Product 1740,Store A,0.0,3.3382,Multiple suppliers,0.0,0.0,0.0
SKU1740,Product 1740,Store B,0.0,3.3382,Multiple suppliers,0.0,0.0,0.0
SKU1740,Product 1740,Warehouse,0.0,0.0,Multiple suppliers,0.0,0.0,0.0
SKU1741,Product 1741,Warehouse,0.0,0.083,Multiple suppliers,0.0,0.0,0.0
SKU1742,Product 1742,Warehouse,0.0,0.0,Supplier 10,0.0,0.0,0.0
SKU1743,Product 1743,Warehouse,0.0,0.083,Supplier 43,0.0,0.0,0.0
SKU1744,Product 1744,Warehouse,550.0,0.083,Multiple suppliers,0.0,0.0,0.0
SKU1745,Product 1745,Warehouse,0.0,0.0,Supplier 10,0.0,0.0,0.0
SKU1746,Product 1746,Store A,0.0,0.0,Supplier 46,0.0,0.0,0.0
SKU1746,Product 1746,Store B,0.0,0.0,Supplier 46,0.0,0.0,0.0
SKU1746,Product 1746,Store C,0.0,0.0,Supplier 46,0.0,0.0,0.0
SKU1746,Product 1746,Warehouse,0.0,0.0,Supplier 46,0.0,0.0,0.0
SKU1747,Product 1747,Store A,0.0,0.0,Supplier 74,0.0,0.0,0.0
SKU1747,Product 1747,Store B,0.0,0.0,Supplier 74,0.0,0.0,0.0
SKU1747,Product 1747,Store C,0.0,0.0,Supplier 74,0.0,0.0,0.0
SKU1747,Product 1747,Warehouse,0.0,0.0,Supplier 74,0.0,0.0,0.0
SKU1748,Product 1748,Store A,0.0,0.0,Supplier 74,0.0,0.0,0.0
SKU1748,Product 1748,Store B,0.0,0.0,Supplier 74,0.0,0.0,0.0
SKU1748,Product 1748,Store C,0.0,0.0,Supplier 74,0.0,0.0,0.0
SKU1748,Product 1748,Warehouse,0.0,0.0,Supplier 74,0.0,0.0,0.0
SKU1749,Product 1749,Store A,0.0,0.0,Supplier 74,0.0,0.0,0.0
SKU1749,Product 1749,Store B,0.0,0.0,Supplier 74,0.0,0.0,0.0
SKU1749,Product 1749,Store C,0.0,0.0,Supplier 74,0.0,0.0,0.0
SKU1749,Product 1749,Warehouse,0.0,0.0,Supplier 74,0.0,0.0,0.0
SKU1750,Product 1750,Store A,0.0,0.0,Supplier 74,0.0,0.0,0.0
SKU1750,Product 1750,Store B,0.0,0.0,Supplier 74,0.0,0.0,0.0
SKU1750,Product 1750,Store C,0.0,0.0,Supplier 74,0.0,0.0,0.0
SKU1750,Product 1750,Warehouse,0.0,0.0,Supplier 74,0.0,0.0,0.0
SKU1751,Product 1751,Store A,0.0,0.0,Supplier 46,0.0,0.0,0.0
SKU1751,Product 1751,Store B,0.0,0.0,Supplier 46,0.0,0.0,0.0
SKU1751,Product 1751,Store C,0.0,0.0,Supplier 46,0.0,0.0,0.0
SKU1751,Product 1751,Warehouse,0.0,0.0,Supplier 46,0.0,0.0,0.0
SKU1752,Product 1752,Store A,0.0,0.0,Supplier 46,0.0,0.0,0.0
SKU1752,Product 1752,Store B,0.0,0.0,Supplier 46,0.0,0.0,0.0
SKU1752,Product 1752,Store C,0.0,0.0,Supplier 46,0.0,0.0,0.0
SKU1752,Product 1752,Warehouse,0.0,0.0,Supplier 46,0.0,0.0,0.0
SKU1753,Product 1753,Store A,0.0,0.0,Supplier 46,0.0,0.0,0.0
SKU1753,Product 1753,Store B,0.0,0.0,Supplier 46,0.0,0.0,0.0
SKU1753,Product 1753,Store C,0.0,0.0,Supplier 46,0.0,0.0,0.0
SKU1753,Product 1753,Warehouse,0.0,0.0,Supplier 46,0.0,0.0,0.0
SKU1754,Product 1754,Store A,0.0,0.0,Supplier 74,0.0,0.0,0.0
SKU1754,Product 1754,Store B,0.0,0.0,Supplier 74,0.0,0.0,0.0
SKU1754,Product 1754,Store C,0.0,0.0,Supplier 74,0.0,0.0,0.0
SKU1754,Product 1754,Warehouse,0.0,0.0,Supplier 74,0.0,0.0,0.0
SKU1755,Product 1755,Store A,0.0,0.0,Supplier 74,0.0,0.0,0.0
SKU1755,Product 1755,Store B,0.0,0.0,Supplier 74,0.0,0.0,0.0
SKU1755,Product 1755,Store C,0.0,0.0,Supplier 74,0.0,0.0,0.0
SKU1755,Product 1755,Warehouse,0.0,0.0,Supplier 74,0.0,0.0,0.0
SKU1756,Product 1756,Store A,0.0,0.0,Supplier 74,0.0,0.0,0.0
SKU1756,Product 1756,Store B,0.0,0.0,Supplier 74,0.0,0.0,0.0
SKU1756,Product 1756,Store C,0.0,0.0,Supplier 74,0.0,0.0,0.0
SKU1756,Product 1756,Warehouse,0.0,0.0,Supplier 74,0.0,0.0,0.0
SKU1757,Product 1757,Store A,0.0,0.0,Supplier 74,0.0,0.0,0.0
SKU1757,Product 1757,Store B,0.0,0.0,Supplier 74,0.0,0.0,0.0
SKU1757,Product 1757,Store C,0.0,0.0,Supplier 74,0.0,0.0,0.0
SKU1757,Product 1757,Warehouse,0.0,0.0,Supplier 74,0.0,0.0,0.0
SKU1758,Product 1758,Store A,0.0,0.0,Supplier 74,0.0,0.0,0.0
SKU1758,Product 1758,Store B,0.0,0.0,Supplier 74,0.0,0.0,0.0
